brand,model,generation,fuel,para,power_original,power_promoted,power_diff,torque_original,torque_promoted,torque_diff
Volvo,S60 / V60,2005>2010,Diesel,2.4 D,126 hp,215 hp,+ 89 hp,300 Nm,460 Nm,+ 160 Nm
Volvo,S60 / V60,2005>2010,Diesel,2.4 D5,185 hp,215 hp,+ 30 hp,400 Nm,475 Nm,+ 75 Nm
Volvo,S60 / V60,2011>2015,Diesel,2.4 D4,181 hp,230 hp,+ 49 hp,420 Nm,480 Nm,+ 60 Nm
Volvo,S60 / V60,2015>2019,Diesel,2.0 D2,120 hp,170 hp,+ 50 hp,280 Nm,380 Nm,+ 100 Nm
Volvo,S60 / V60,2011>2015,Diesel,2.4 D5,205 hp,230 hp,+ 25 hp,420 Nm,480 Nm,+ 60 Nm
Volvo,S60 / V60,2011>2015,Diesel,2.4 D5,215 hp,230 hp,+ 15 hp,440 Nm,480 Nm,+ 40 Nm
Volvo,S60 / V60,2002>2005,Gasoline,R,300 hp,335 hp,+ 35 hp,400 Nm,460 Nm,+ 60 Nm
Volvo,S60 / V60,2015>2019,Diesel,2.0 D3,150 hp,170 hp,+ 20 hp,320 Nm,380 Nm,+ 60 Nm
Volvo,S60 / V60,2011>2015,Diesel,2.4 D4,163 hp,215 hp,+ 52 hp,420 Nm,440 Nm,+ 20 Nm
Volvo,S60 / V60,2011>2015,Diesel,2.0 D4,181 hp,230 hp,+ 49 hp,400 Nm,470 Nm,+ 70 Nm
Volvo,S60 / V60,2015>2019,Diesel,2.4 D4,190 hp,230 hp,+ 40 hp,420 Nm,480 Nm,+ 60 Nm
Volvo,S60 / V60,2015>2019,Diesel,2.0 D5,225 hp,260 hp,+ 35 hp,470 Nm,530 Nm,+ 60 Nm
Volvo,S60 / V60,2002>2005,Gasoline,T5,250 hp,275 hp,+ 25 hp,340 Nm,420 Nm,+ 80 Nm
Volvo,S60 / V60,2011>2015,Diesel,2.0 D3/D4,163 hp,185 hp,+ 22 hp,400 Nm,480 Nm,+ 80 Nm
Volvo,S60 / V60,2015>2019,Diesel,2.0 D4,190 hp,235 hp,+ 45 hp,400 Nm,470 Nm,+ 70 Nm
Volvo,S60 / V60,2015>2019,Gasoline,Polestar,350 hp,400 hp,+ 50 hp,500 Nm,600 Nm,+ 100 Nm
Volvo,S60 / V60,2011>2015,Gasoline,1.6 T3,150 hp,190 hp,+ 40 hp,240 Nm,340 Nm,+ 100 Nm
Volvo,S60 / V60,2011>2015,Diesel,2.0 D3,136 hp,185 hp,+ 49 hp,350 Nm,480 Nm,+ 130 Nm
Volvo,S60 / V60,2005>2010,Diesel,2.4 D,163 hp,215 hp,+ 52 hp,340 Nm,460 Nm,+ 120 Nm
Volvo,S60 / V60,2015>2019,Gasoline,2.0 T (Polestar),367 hp,400 hp,+ 33 hp,470 Nm,530 Nm,+ 60 Nm
Volvo,S60 / V60,2015>2019,Diesel,2.0 D4 (Polestar),200 hp,235 hp,+ 35 hp,440 Nm,470 Nm,+ 30 Nm
Volvo,S60 / V60,2015>2019,Diesel,2.0 D3 (Polestar),163 hp,180 hp,+ 17 hp,400 Nm,440 Nm,+ 40 Nm
Volvo,S80,2006>2016,Diesel,2.0 D4,181 hp,230 hp,+ 49 hp,400 Nm,470 Nm,+ 70 Nm
Volvo,S80,2006>2016,Diesel,2.0 D4,163 hp,185 hp,+ 22 hp,400 Nm,480 Nm,+ 80 Nm
Volvo,S80,2006>2016,Diesel,2.0 D3,136 hp,185 hp,+ 49 hp,350 Nm,480 Nm,+ 130 Nm
Volvo,S80,2006>2016,Gasoline,2.5 T,200 hp,245 hp,+ 45 hp,300 Nm,385 Nm,+ 85 Nm
Volvo,S80,2006>2016,Diesel,2.4 D (May 2010),163 hp,230 hp,+ 67 hp,420 Nm,480 Nm,+ 60 Nm
Volvo,S80,2006>2016,Diesel,2.4 D5,185 hp,220 hp,+ 35 hp,400 Nm,460 Nm,+ 60 Nm
Volvo,S80,2006>2016,Diesel,2.4 D5,205 hp,230 hp,+ 25 hp,420 Nm,480 Nm,+ 60 Nm
Volvo,S80,2006>2016,Diesel,1.6 D,115 hp,135 hp,+ 20 hp,270 Nm,330 Nm,+ 60 Nm
Volvo,S80,2006>2016,Diesel,2.4 D,175 hp,200 hp,+ 25 hp,420 Nm,460 Nm,+ 40 Nm
Volvo,S80,2006>2016,Diesel,2.4 D4,181 hp,230 hp,+ 49 hp,420 Nm,480 Nm,+ 60 Nm
Volvo,S80,2006>2016,Diesel,1.6 D,110 hp,140 hp,+ 30 hp,240 Nm,300 Nm,+ 60 Nm
Volvo,S80,2006>2016,Gasoline,T4,180 hp,195 hp,+ 15 hp,240 Nm,300 Nm,+ 60 Nm
Volvo,S80,2006>2016,Gasoline,T6,304 hp,335 hp,+ 31 hp,440 Nm,500 Nm,+ 60 Nm
Volvo,S80,2006>2016,Gasoline,2.0 T5,240 hp,270 hp,+ 30 hp,320 Nm,420 Nm,+ 100 Nm
Volvo,S80,2006>2016,Gasoline,T6,285 hp,310 hp,+ 25 hp,400 Nm,460 Nm,+ 60 Nm
Volvo,S80,2006>2016,Diesel,2.0 D,136 hp,180 hp,+ 44 hp,320 Nm,400 Nm,+ 80 Nm
Volvo,S80,2006>2016,Diesel,2.4 D,163 hp,220 hp,+ 57 hp,340 Nm,460 Nm,+ 120 Nm
Volvo,S80,2006>2016,Gasoline,2.5 T,230 hp,260 hp,+ 30 hp,320 Nm,380 Nm,+ 60 Nm
Volvo,S80,2006>2016,Diesel,2.4 D5,215 hp,230 hp,+ 15 hp,420 Nm,480 Nm,+ 60 Nm
Volvo,S80,2006>2016,Gasoline,2.0 T,203 hp,270 hp,+ 67 hp,300 Nm,420 Nm,+ 120 Nm
Volvo,S80,2002>2006,Gasoline,2.4,140 hp,170 hp,+ 30 hp,220 Nm,235 Nm,+ 15 Nm
Volvo,S80,2002>2006,Diesel,2.4 D5,163 hp,195 hp,+ 32 hp,340 Nm,420 Nm,+ 80 Nm
Volvo,S80,2002>2006,Diesel,2.4 D,130 hp,195 hp,+ 65 hp,280 Nm,420 Nm,+ 140 Nm
Volvo,S90 / V90,2016>...,Diesel,2.0 D4,190 hp,235 hp,+ 45 hp,400 Nm,470 Nm,+ 70 Nm
Volvo,S90 / V90,2016>...,Diesel,2.0 D5 (Polestar),240 hp,290 hp,+ 50 hp,500 Nm,580 Nm,+ 80 Nm
Volvo,S90 / V90,2016>...,Diesel,2.0 D4 (Polestar),200 hp,235 hp,+ 35 hp,440 Nm,470 Nm,+ 30 Nm
Volvo,S90 / V90,2016>...,Diesel,2.0 D3,150 hp,170 hp,+ 20 hp,350 Nm,380 Nm,+ 30 Nm
Volvo,S90 / V90,2016>...,Gasoline,2.0 T6 (Polestar),334 hp, hp,0 hp,440 Nm, Nm,0 Nm
Volvo,S90 / V90,2016>...,Gasoline,2.0 T6,320 hp, hp,0 hp,400 Nm, Nm,0 Nm
Volvo,S90 / V90,2016>...,Diesel,2.0 D5,235 hp,290 hp,+ 55 hp,480 Nm,580 Nm,+ 100 Nm
Volvo,S90 / V90,2016>...,Gasoline,2.0 T5 (Polestar),261 hp,275 hp,+ 14 hp,400 Nm,420 Nm,+ 20 Nm
Volvo,S90 / V90,2016>...,Gasoline,2.0 T5,254 hp,275 hp,+ 21 hp,360 Nm,420 Nm,+ 60 Nm
Volvo,V40 / V40 CC,2015>...,Gasoline,2.0 T3 (MT),152 hp,225 hp,+ 73 hp,240 Nm,400 Nm,+ 160 Nm
Volvo,V40 / V40 CC,2015>...,Gasoline,2.0 T4,190 hp,225 hp,+ 35 hp,300 Nm,400 Nm,+ 100 Nm
Volvo,V40 / V40 CC,2015>...,Gasoline,1.5 T3 (AT),152 hp,190 hp,+ 38 hp,250 Nm,300 Nm,+ 50 Nm
Volvo,V40 / V40 CC,2012>2015,Diesel,2.0 D4,190 hp,235 hp,+ 45 hp,400 Nm,470 Nm,+ 70 Nm
Volvo,V40 / V40 CC,2012>2015,Gasoline,1.6 T3,150 hp,190 hp,+ 40 hp,240 Nm,340 Nm,+ 100 Nm
Volvo,V40 / V40 CC,2015>...,Diesel,2.0 D4,190 hp,235 hp,+ 45 hp,420 Nm,470 Nm,+ 50 Nm
Volvo,V40 / V40 CC,2012>2015,Diesel,2.0 D4,177 hp,200 hp,+ 23 hp,400 Nm,450 Nm,+ 50 Nm
Volvo,V40 / V40 CC,2015>...,Gasoline,2.0 T2,122 hp,225 hp,+ 103 hp,220 Nm,400 Nm,+ 180 Nm
Volvo,V40 / V40 CC,2015>...,Diesel,2.0 D3,150 hp,180 hp,+ 30 hp,320 Nm,360 Nm,+ 40 Nm
Volvo,V40 / V40 CC,2015>...,Gasoline,1.5 T2,122 hp,190 hp,+ 68 hp,240 Nm,300 Nm,+ 60 Nm
Volvo,V40 / V40 CC,2012>2015,Gasoline,1.6 T2,120 hp,190 hp,+ 70 hp,240 Nm,340 Nm,+ 100 Nm
Volvo,V40 / V40 CC,2015>...,Diesel,2.0 D2,120 hp,180 hp,+ 60 hp,280 Nm,370 Nm,+ 90 Nm
Volvo,V40 / V40 CC,2012>2015,Gasoline,1.6 T4,180 hp,190 hp,+ 10 hp,240 Nm,340 Nm,+ 100 Nm
Volvo,V40 / V40 CC,2012>2015,Gasoline,2.5 T5,250 hp,275 hp,+ 25 hp,360 Nm,420 Nm,+ 60 Nm
Volvo,V40 / V40 CC,2012>2015,Diesel,1.6 D2,115 hp,135 hp,+ 20 hp,270 Nm,330 Nm,+ 60 Nm
Volvo,V40 / V40 CC,2012>2015,Diesel,2.0 D3,150 hp,200 hp,+ 50 hp,350 Nm,450 Nm,+ 100 Nm
Volvo,V40 / V40 CC,2015>...,Gasoline,2.0 T5,245 hp,265 hp,+ 20 hp,350 Nm,450 Nm,+ 100 Nm
Volvo,V70,2007>2012,Diesel,2.4 D,163 hp,220 hp,+ 57 hp,340 Nm,460 Nm,+ 120 Nm
Volvo,V70,2007>2012,Diesel,2.0 D4,181 hp,230 hp,+ 49 hp,400 Nm,470 Nm,+ 70 Nm
Volvo,V70,2012>2016,Gasoline,T5 (Polestar),253 hp,275 hp,+ 22 hp,400 Nm,420 Nm,+ 20 Nm
Volvo,V70,06/2004>04/2007,Diesel,2.4 D5,163 hp,215 hp,+ 52 hp,340 Nm,460 Nm,+ 120 Nm
Volvo,V70,2007>2012,Diesel,2.4 D,126 hp,215 hp,+ 89 hp,300 Nm,460 Nm,+ 160 Nm
Volvo,V70,06/2004>04/2007,Diesel,2.4 D5,185 hp,215 hp,+ 30 hp,400 Nm,460 Nm,+ 60 Nm
Volvo,V70,2007>2012,Gasoline,T6,304 hp,330 hp,+ 26 hp,440 Nm,490 Nm,+ 50 Nm
Volvo,V70,06/2004>04/2007,Gasoline,2.5 T,210 hp,245 hp,+ 35 hp,320 Nm,380 Nm,+ 60 Nm
Volvo,V70,2007>2012,Gasoline,T4F,180 hp,195 hp,+ 15 hp,240 Nm,300 Nm,+ 60 Nm
Volvo,V70,2012>2016,Diesel,2.0 D3/D4,163 hp,185 hp,+ 22 hp,400 Nm,480 Nm,+ 80 Nm
Volvo,V70,2012>2016,Diesel,2.4 D5 (Polestar),230 hp,245 hp,+ 15 hp,470 Nm,500 Nm,+ 30 Nm
Volvo,V70,2007>2012,Diesel,1.6 D,110 hp,140 hp,+ 30 hp,240 Nm,305 Nm,+ 65 Nm
Volvo,V70,2007>2012,Diesel,2.4 D (May 2010),163 hp,245 hp,+ 82 hp,420 Nm,500 Nm,+ 80 Nm
Volvo,V70,2012>2016,Gasoline,T4,190 hp,225 hp,+ 35 hp,300 Nm,400 Nm,+ 100 Nm
Volvo,V70,2012>2016,Diesel,2.0 D4,181 hp,235 hp,+ 54 hp,400 Nm,470 Nm,+ 70 Nm
Volvo,V70,2007>2012,Diesel,2.4 D4,175 hp,240 hp,+ 65 hp,420 Nm,480 Nm,+ 60 Nm
Volvo,V70,2007>2012,Gasoline,T6 AWD,285 hp,310 hp,+ 25 hp,400 Nm,440 Nm,+ 40 Nm
Volvo,V70,2012>2016,Diesel,2.4 D5,215 hp,230 hp,+ 15 hp,440 Nm,480 Nm,+ 40 Nm
Volvo,V70,2012>2016,Diesel,2.0 D4,190 hp,235 hp,+ 45 hp,400 Nm,470 Nm,+ 70 Nm
Volvo,V70,06/2004>04/2007,Gasoline,R,265 hp,300 hp,+ 35 hp,350 Nm,400 Nm,+ 50 Nm
Volvo,V70,2012>2016,Gasoline,T5,245 hp,265 hp,+ 20 hp,350 Nm,450 Nm,+ 100 Nm
Volvo,V70,2007>2012,Diesel,2.4 D4,181 hp,250 hp,+ 69 hp,420 Nm,500 Nm,+ 80 Nm
Volvo,V70,2007>2012,Gasoline,2.5T,230 hp,260 hp,+ 30 hp,320 Nm,380 Nm,+ 60 Nm
Volvo,V70,2012>2016,Diesel,2.0 D4 (Polestar),200 hp,235 hp,+ 35 hp,440 Nm,470 Nm,+ 30 Nm
Volvo,V70,2007>2012,Diesel,2.4 D5,185 hp,220 hp,+ 35 hp,400 Nm,460 Nm,+ 60 Nm
Volvo,V70,2012>2016,Diesel,2.4 D4 (VEA) (Polestar),215 hp,250 hp,+ 35 hp,440 Nm,500 Nm,+ 60 Nm
Volvo,V70,2012>2016,Diesel,2.4 D3,163 hp,230 hp,+ 67 hp,420 Nm,480 Nm,+ 60 Nm
Volvo,V70,2012>2016,Diesel,2.4 D4,163 hp,230 hp,+ 67 hp,420 Nm,480 Nm,+ 60 Nm
Volvo,V70,2012>2016,Diesel,2.4 D4 VEA,190 hp,250 hp,+ 60 hp,420 Nm,500 Nm,+ 80 Nm
Volvo,V70,2007>2012,Gasoline,2.5T,200 hp,235 hp,+ 35 hp,300 Nm,380 Nm,+ 80 Nm
Volvo,V70,2012>2016,Diesel,2.0 D3 (Polestar),163 hp,180 hp,+ 17 hp,400 Nm,440 Nm,+ 40 Nm
Volvo,V70,2007>2012,Diesel,2.4 D5,205 hp,245 hp,+ 40 hp,420 Nm,500 Nm,+ 80 Nm
Volvo,V70,06/2004>04/2007,Gasoline,T5,250 hp,310 hp,+ 60 hp,330 Nm,420 Nm,+ 90 Nm
Volvo,V70,2012>2016,Diesel,2.0 D3,150 hp,170 hp,+ 20 hp,350 Nm,380 Nm,+ 30 Nm
Volvo,V70,06/2004>04/2007,Diesel,2.4 D,122 hp,215 hp,+ 93 hp,300 Nm,460 Nm,+ 160 Nm
Volvo,V70,06/2004>04/2007,Diesel,2.4 D,116 hp,215 hp,+ 99 hp,280 Nm,460 Nm,+ 180 Nm
Volvo,V70,06/2004>04/2007,Diesel,2.4 D,126 hp,215 hp,+ 89 hp,300 Nm,460 Nm,+ 160 Nm
Volvo,V70,06/2004>04/2007,Gasoline,2.4 T,200 hp,235 hp,+ 35 hp,285 Nm,380 Nm,+ 95 Nm
Volvo,V70,2007>2012,Diesel,1.6 D2,115 hp,135 hp,+ 20 hp,270 Nm,330 Nm,+ 60 Nm
Volvo,V70,2007>2012,Gasoline,2.0 T,203 hp,270 hp,+ 67 hp,300 Nm,420 Nm,+ 120 Nm
Volvo,V70,2012>2016,Diesel,2.0 D,136 hp,180 hp,+ 44 hp,320 Nm,400 Nm,+ 80 Nm
Volvo,V70,06/2004>04/2007,Gasoline,R,300 hp,335 hp,+ 35 hp,400 Nm,460 Nm,+ 60 Nm
Volvo,V70,2012>2016,Diesel,2.0 D2,120 hp,170 hp,+ 50 hp,280 Nm,380 Nm,+ 100 Nm
Volvo,V70,2012>2016,Diesel,2.0 D3,136 hp,185 hp,+ 49 hp,350 Nm,480 Nm,+ 130 Nm
Volvo,XC 40,2017>...,Gasoline,1.5 T2,129 hp, hp,0 hp,245 Nm, Nm,0 Nm
Volvo,XC 40,2017>...,Gasoline,2.0 T4,190 hp,225 hp,+ 35 hp,300 Nm,400 Nm,+ 100 Nm
Volvo,XC 40,2017>...,Diesel,2.0 D4,190 hp,235 hp,+ 45 hp,400 Nm,470 Nm,+ 70 Nm
Volvo,XC 40,2017>...,Gasoline,2.0 T5,247 hp,275 hp,+ 28 hp,350 Nm,420 Nm,+ 70 Nm
Volvo,XC 40,2017>...,Gasoline,1.5 T3,156 hp,190 hp,+ 34 hp,265 Nm,300 Nm,+ 35 Nm
Volvo,XC 40,2017>...,Gasoline,1.5 T3,163 hp, hp,0 hp,265 Nm, Nm,0 Nm
Volvo,XC 40,2017>...,Diesel,2.0 D3,150 hp,225 hp,+ 75 hp,320 Nm,450 Nm,+ 130 Nm
Volvo,XC 60,11/2008>2011,Diesel,2.4D (2010),163 hp,245 hp,+ 82 hp,420 Nm,500 Nm,+ 80 Nm
Volvo,XC 60,2012>2015,Diesel,2.0 D3/D4,163 hp,185 hp,+ 22 hp,400 Nm,480 Nm,+ 80 Nm
Volvo,XC 60,11/2008>2011,Gasoline,T6 AWD,285 hp,310 hp,+ 25 hp,400 Nm,460 Nm,+ 60 Nm
Volvo,XC 60,2017>...,Gasoline,2.0 T5,245 hp,265 hp,+ 20 hp,350 Nm,450 Nm,+ 100 Nm
Volvo,XC 60,2012>2015,Gasoline,T6 AWD,304 hp,322 hp,+ 18 hp,440 Nm,490 Nm,+ 50 Nm
Volvo,XC 60,11/2008>2011,Gasoline,2.0 T,203 hp,270 hp,+ 67 hp,300 Nm,400 Nm,+ 100 Nm
Volvo,XC 60,2017>...,Diesel,2.0 D3,150 hp,225 hp,+ 75 hp,350 Nm,450 Nm,+ 100 Nm
Volvo,XC 60,2015>2017,Gasoline,2.0 T5 (Polestar),261 hp,275 hp,+ 14 hp,400 Nm,420 Nm,+ 20 Nm
Volvo,XC 60,2017>...,Diesel,2.0 D4,190 hp,235 hp,+ 45 hp,400 Nm,470 Nm,+ 70 Nm
Volvo,XC 60,2015>2017,Gasoline,2.0 T5,245 hp,265 hp,+ 20 hp,350 Nm,450 Nm,+ 100 Nm
Volvo,XC 60,11/2008>2011,Diesel,2.4 D5,205 hp,245 hp,+ 40 hp,420 Nm,500 Nm,+ 80 Nm
Volvo,XC 60,11/2008>2011,Diesel,2.4D,163 hp,225 hp,+ 62 hp,340 Nm,480 Nm,+ 140 Nm
Volvo,XC 60,2017>...,Diesel,2.0 D4 (Polestar),200 hp,235 hp,+ 35 hp,440 Nm,470 Nm,+ 30 Nm
Volvo,XC 60,2012>2015,Diesel,2.4 D5,205 hp,230 hp,+ 25 hp,420 Nm,480 Nm,+ 60 Nm
Volvo,XC 60,2015>2017,Diesel,2.4 D4 (Polestar),215 hp,230 hp,+ 15 hp,440 Nm,480 Nm,+ 40 Nm
