brand,model,generation,fuel,para,power_original,power_promoted,power_diff,torque_original,torque_promoted,torque_diff
Renault,Kadjar,2019>...,Gasoline,1.3 TCE,140 hp, hp,0 hp, Nm, Nm,0 Nm
Renault,Kadjar,06/2015>2018,Diesel,1.6 DCI,130 hp,155 hp,+ 25 hp,320 Nm,370 Nm,+ 50 Nm
Renault,Kadjar,06/2015>2018,Gasoline,1.6 TCE,163 hp,205 hp,+ 42 hp,240 Nm,320 Nm,+ 80 Nm
Renault,Kadjar,2019>...,Diesel,1.7 BlueDCI,150 hp,170 hp,+ 20 hp,340 Nm,380 Nm,+ 40 Nm
Renault,Kadjar,2019>...,Diesel,1.5 BlueDCI,115 hp,140 hp,+ 25 hp,260 Nm,320 Nm,+ 60 Nm
Renault,Kadjar,2019>...,Gasoline,1.3 TCE,160 hp, hp,0 hp, Nm, Nm,0 Nm
Renault,Kangoo,2014>2020,Diesel,1.5 BlueDCI,115 hp,140 hp,+ 25 hp,260 Nm,320 Nm,+ 60 Nm
Renault,Kangoo,...>2013,Diesel,1.9 DCi,80 hp,110 hp,+ 30 hp,180 Nm,235 Nm,+ 55 Nm
Renault,Kangoo,...>2013,Diesel,1.5 DCi,110 hp,130 hp,+ 20 hp,240 Nm,300 Nm,+ 60 Nm
Renault,Kangoo,2014>2020,Diesel,1.5 Dci,110 hp,130 hp,+ 20 hp,260 Nm,300 Nm,+ 40 Nm
Renault,Kangoo,2014>2020,Diesel,1.5 BlueDCI,80 hp,140 hp,+ 60 hp,210 Nm,310 Nm,+ 100 Nm
Renault,Kangoo,...>2013,Diesel,1.5 DCi,85 hp,105 hp,+ 20 hp,185 Nm,240 Nm,+ 55 Nm
Renault,Kangoo,...>2013,Diesel,1.5 DCi,105 hp,130 hp,+ 25 hp,240 Nm,300 Nm,+ 60 Nm
Renault,Kangoo,...>2013,Diesel,1.5 DCi,75 hp,110 hp,+ 35 hp,180 Nm,245 Nm,+ 65 Nm
Renault,Kangoo,2014>2020,Diesel,1.5 Dci,90 hp,115 hp,+ 25 hp,220 Nm,260 Nm,+ 40 Nm
Renault,Kangoo,...>2013,Diesel,1.5 DCi,90 hp,110 hp,+ 20 hp,200 Nm,245 Nm,+ 45 Nm
Renault,Kangoo,...>2013,Diesel,1.5 DCi,70 hp,90 hp,+ 20 hp,160 Nm,200 Nm,+ 40 Nm
Renault,Kangoo,2014>2020,Diesel,1.5 Dci,75 hp,115 hp,+ 40 hp,200 Nm,260 Nm,+ 60 Nm
Renault,Kangoo,2014>2020,Gasoline,1.2 TCe,115 hp,130 hp,+ 15 hp,190 Nm,230 Nm,+ 40 Nm
Renault,Kangoo,...>2013,Diesel,1.5 DCi,65 hp,85 hp,+ 20 hp,160 Nm,200 Nm,+ 40 Nm
Renault,Kangoo,2014>2020,Diesel,1.5 BlueDCI,95 hp,135 hp,+ 40 hp,220 Nm,310 Nm,+ 90 Nm
Renault,Koleos,2008>2017,Diesel,2.0 DCi,150 hp,180 hp,+ 30 hp,320 Nm,380 Nm,+ 60 Nm
Renault,Koleos,06/2017>2019,Diesel,1.6 DCI,130 hp,155 hp,+ 25 hp,320 Nm,370 Nm,+ 50 Nm
Renault,Koleos,2019>...,Diesel,1.7 BlueDCI,150 hp,170 hp,+ 20 hp,340 Nm,380 Nm,+ 40 Nm
Renault,Koleos,06/2017>2019,Gasoline,1.6 TCE,163 hp,205 hp,+ 42 hp,240 Nm,320 Nm,+ 80 Nm
Renault,Koleos,06/2017>2019,Diesel,1.6 DCI,165 hp, hp,0 hp,NONE,NONE,NONE
Renault,Koleos,2019>...,Diesel,2.0 BlueDCI,190 hp,225 hp,+ 35 hp,380 Nm,450 Nm,+ 70 Nm
Renault,Koleos,2008>2017,Diesel,2.0 DCi,175 hp,205 hp,+ 30 hp,360 Nm,430 Nm,+ 70 Nm
Renault,Koleos,06/2017>2019,Diesel,2.0 DCI,175 hp,205 hp,+ 30 hp,380 Nm,440 Nm,+ 60 Nm
Renault,Laguna,2001>2007,Diesel,1.9 DCi,125 hp,160 hp,+ 35 hp,300 Nm,360 Nm,+ 60 Nm
Renault,Laguna,2007>2015,Diesel,3.0 DCi,235 hp,280 hp,+ 45 hp,450 Nm,520 Nm,+ 70 Nm
Renault,Laguna,2001>2007,Diesel,1.9 DCi,110 hp,140 hp,+ 30 hp,250 Nm,320 Nm,+ 70 Nm
Renault,Laguna,2001>2007,Diesel,2.2 DCi,130 hp,162 hp,+ 32 hp,290 Nm,380 Nm,+ 90 Nm
Renault,Laguna,2001>2007,Diesel,1.9 DCi,120 hp,150 hp,+ 30 hp,270 Nm,325 Nm,+ 55 Nm
Renault,Laguna,2007>2015,Diesel,2.0 DCi GT,180 hp,210 hp,+ 30 hp,400 Nm,440 Nm,+ 40 Nm
Renault,Laguna,2001>2007,Diesel,1.9 DCi,115 hp,155 hp,+ 40 hp,270 Nm,345 Nm,+ 75 Nm
Renault,Laguna,2001>2007,Diesel,2.0 DCi,175 hp,210 hp,+ 35 hp,380 Nm,440 Nm,+ 60 Nm
Renault,Laguna,2001>2007,Diesel,2.2 DCi,150 hp,180 hp,+ 30 hp,320 Nm,370 Nm,+ 50 Nm
